head_idx,routing_entropy,dominant_view,mean_pi_FULL,top1_freq_FULL,mean_pi_GEO,top1_freq_GEO,mean_pi_SOCIO,top1_freq_SOCIO,mean_pi_LOWRANK,top1_freq_LOWRANK,mean_beta,beta_std,tau,model
0,0.8290739273006024,GEO,0.15250054001808167,0.0755813953488372,0.4782106876373291,0.8187984496124031,0.13701274991035461,0.07170542635658915,0.23227591812610626,0.03391472868217054,0.3959641456604004,0.21057118475437164,0.8281941413879395,CA_v4d
1,0.5575175781588364,GEO,0.09842614084482193,0.0022609819121447027,0.698327362537384,0.9011627906976745,0.07571132481098175,0.003875968992248062,0.12753604352474213,0.09270025839793282,0.35512039065361023,0.1926499605178833,1.0391592979431152,CA_v4d
2,0.649779348045036,GEO,0.16512776911258698,0.05103359173126615,0.6251208186149597,0.8691860465116279,0.10840652883052826,0.042958656330749356,0.10134463012218475,0.03682170542635659,0.3088539242744446,0.1817944347858429,0.7316824197769165,CA_v4d
3,0.6875761042121435,GEO,0.07626399397850037,0.04102067183462532,0.5293925404548645,0.7021963824289406,0.21095798909664154,0.20025839793281655,0.1833859086036682,0.05652454780361757,0.22451354563236237,0.17237433791160583,1.0891480445861816,CA_v4d
