head_idx,entropy,dominant_view,mean_pi_FULL,top1_freq_FULL,mean_pi_GEO,top1_freq_GEO,mean_pi_SOCIO,top1_freq_SOCIO,mean_pi_LOWRANK,top1_freq_LOWRANK
0,1.2436888217926025,GEO,0.2052285224199295,0.00032299741602067185,0.4924241900444031,0.9492894056847545,0.16566182672977448,0.008074935400516795,0.13668538630008698,0.042312661498708014
1,1.0211089849472046,GEO,0.12435948848724365,0.0332687338501292,0.6546623706817627,0.9651162790697675,0.0947640910744667,0.001614987080103359,0.12621396780014038,0.0
2,0.920651912689209,GEO,0.10880672931671143,0.02616279069767442,0.7087889909744263,0.9718992248062015,0.0796622484922409,0.001937984496124031,0.10274216532707214,0.0
3,1.1162511110305786,GEO,0.13007138669490814,0.025839793281653745,0.5728318095207214,0.9735142118863049,0.07815875858068466,0.00032299741602067185,0.21893839538097382,0.00032299741602067185
