head_idx,entropy,dominant_view,mean_pi_FULL,top1_freq_FULL,mean_pi_GEO,top1_freq_GEO,mean_pi_SOCIO,top1_freq_SOCIO,mean_pi_LOWRANK,top1_freq_LOWRANK
0,0.7412145733833313,GEO,0.14696235954761505,0.1078811369509044,0.7691554427146912,0.853359173126615,0.06050075963139534,0.0377906976744186,0.023381948471069336,0.0009689922480620155
1,0.6305074095726013,GEO,0.09303997457027435,0.08139534883720931,0.8277148604393005,0.8914728682170543,0.02918957732617855,0.0,0.05005616694688797,0.027131782945736434
2,0.8401313424110413,GEO,0.18696428835391998,0.14114987080103358,0.7161776423454285,0.8388242894056848,0.03196609392762184,0.020025839793281652,0.06489183008670807,0.0
3,0.7178171277046204,GEO,0.06438367813825607,0.010981912144702842,0.7985498309135437,0.895671834625323,0.04870584234595299,0.01937984496124031,0.08836095780134201,0.07396640826873385
